Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
683,0.658816,-1.25582,0.74619,0.194524,-1.25706,0.153264,-0.40703,0.118008,0.770706,-0.35919,0.817687,1.228996,0.432688,-0.27706,-0.38326,0.475415,-0.457,0.227974,0.555315,0.547437,0.084679,-0.21393,-0.24339,0.097277,0.03533,0.962775,-0.08875,0.052076,287.57,0
684,1.143697,0.096629,0.631883,1.443603,-0.33302,0.003529,-0.14215,0.063223,0.521361,-0.16225,-0.64812,0.537341,-0.16455,-0.1044,-0.20074,-0.69754,0.283842,-0.83821,-0.39681,-0.18878,-0.03157,0.189569,-0.09351,0.107006,0.663681,-0.24236,0.05368,0.019033,9.99,0
685,1.110098,0.047932,1.096086,1.619317,-0.64,0.103391,-0.33689,0.111413,0.741214,-0.27323,-0.43812,1.155232,0.442194,-0.5161,-0.80775,-0.95005,0.517322,-1.08528,-0.3814,-0.17973,-0.05977,0.252133,-0.03305,0.442573,0.597023,-0.27942,0.079664,0.026134,1,0
685,0.874198,-1.15305,0.59141,0.571892,-1.24491,0.182416,-0.58238,0.086637,-0.67956,0.773847,0.449375,0.518905,0.125833,-0.00849,-0.32164,-1.12183,-0.41913,2.087529,-0.76433,-0.10789,-0.08879,-0.12777,-0.28729,-0.00403,0.457802,-0.24118,0.033369,0.056633,217,0
685,-1.16983,1.567495,0.629342,-0.41843,0.531248,-0.08968,0.743059,-0.02577,0.670017,0.910434,-0.66756,-0.66907,-0.42659,-0.815,1.37334,0.203211,-0.12278,-0.32674,-0.24254,0.633814,-0.47819,-0.84235,-0.05803,-0.85065,0.043305,0.146653,0.511368,0.131951,8.91,0
687,1.124337,-0.54811,1.074296,0.291983,-1.30171,-0.38327,-0.63941,0.082032,1.304854,-0.45275,-0.91526,0.209743,-0.70528,-0.40851,-0.22124,-0.08057,0.183523,-0.54392,0.457844,-0.02991,-0.21488,-0.49379,0.048465,0.45027,0.097227,0.939974,-0.04674,0.020727,53.54,0
688,1.111374,-0.31697,0.96723,0.778212,-0.83952,0.036541,-0.52805,0.064768,0.885291,-0.28018,-1.12696,0.531524,0.648342,-0.52606,0.191371,0.303517,-0.39661,-0.11033,0.140783,0.063136,-0.08739,-0.15787,-0.0902,-0.0878,0.322522,0.342063,0.008855,0.032722,64.99,0
691,1.350059,-0.61045,0.08284,-1.76265,-0.53658,0.066354,-0.77191,0.219691,2.014928,-1.0559,-1.48797,-0.82454,-1.63218,0.382778,2.645733,0.11103,-0.4447,0.446387,0.711292,-0.19004,-0.06586,-0.11089,-0.11072,-1.33232,0.358259,0.062444,0.036506,0.004209,0.05,0
692,1.149025,-0.58612,0.937066,0.560353,-1.36351,-0.36637,-0.77075,0.105757,-0.8864,1.017937,1.017105,0.02838,-0.83181,0.406267,0.482588,-0.85084,-0.46847,2.116829,-1.18243,-0.49093,-0.1612,-0.16382,-0.00447,0.475058,0.273988,-0.33143,0.048744,0.036177,60,0
692,-0.7662,1.195363,1.056042,1.347193,-0.23079,-0.02597,0.174597,0.602926,-0.28346,-0.29392,-0.9736,-0.31537,-1.28287,0.570512,0.309589,-1.04245,0.867066,-0.4952,0.726072,-0.04311,-0.00378,0.159666,-0.08223,0.065403,-0.10674,-0.21758,0.2972,0.133918,10.99,0
692,1.236646,0.306499,0.190288,0.497587,-0.13611,-0.5532,-0.01158,-0.04502,-0.22998,-0.11839,1.362835,0.903554,0.369157,-0.14461,0.399343,0.764397,-0.38707,0.284371,0.215744,-0.04761,-0.25579,-0.76517,0.073434,-0.03784,0.236204,0.097069,-0.02626,0.017657,1.98,0
693,-1.03973,0.502596,1.110716,-2.64292,-0.40949,0.171847,-0.25845,0.782354,1.237895,-1.76999,-1.80421,-1.03852,-1.71881,0.552673,2.276032,0.223895,-0.33997,0.631815,0.58323,-0.0516,-0.00741,-0.07884,-0.31584,-1.34514,0.405702,0.061223,0.175588,0.051695,24.9,0
693,1.258623,-0.05957,0.313962,-0.111,-0.50309,-0.70406,-0.15637,-0.05156,0.369282,-0.21021,-0.13385,-0.13104,-0.72005,0.423273,1.475952,0.000973,0.020431,-0.84881,-0.28131,-0.15589,-0.09268,-0.24954,0.086863,0.124852,0.141399,0.992685,-0.07227,-0.00173,0.85,0
694,1.097263,-0.14057,0.743264,0.060678,-0.78741,-0.7318,-0.1455,-0.09371,-0.1325,-0.05371,1.866048,1.586988,1.149861,0.134442,0.410664,0.587966,-0.6356,-0.21652,0.191964,0.133389,-0.13227,-0.52183,0.124376,0.594091,-0.04129,0.704013,-0.07471,0.018329,64,0
694,1.330876,-0.24145,-0.13908,-0.56231,0.008856,0.272339,-0.3927,0.14324,0.398763,-0.02028,-0.23828,-0.1728,-0.61779,0.418994,0.785925,1.154024,-1.18709,0.762341,0.970817,-0.02809,-0.19749,-0.66657,-0.13112,-1.36219,0.279586,0.995649,-0.08614,-0.01758,18,0
694,-1.10348,0.884662,1.263715,0.01383,0.002256,0.567397,0.023766,0.874277,-0.41531,-0.61128,1.079823,0.874629,-0.73948,0.497194,-0.59323,-0.66707,0.572112,-0.83272,-0.05249,-0.05776,-0.02842,0.006577,-0.02131,-0.27789,-0.18534,0.284356,0.217633,0.078574,17.24,0
696,1.14738,-0.38226,1.135522,0.119209,-1.00361,0.026161,-0.71178,0.145659,0.999927,-0.45616,-0.32701,0.846271,0.623065,-0.53152,0.486984,-0.15573,0.171572,-0.90677,-0.13467,-0.03041,-0.07553,0.006935,0.07113,0.179123,0.053655,1.016155,-0.01653,0.016708,22.61,0
696,1.209033,0.0083,0.513062,0.854926,-0.60816,-0.71867,-0.0387,-0.11154,0.535798,-0.18486,-0.74458,0.218087,-0.51847,0.029415,-0.15628,-0.25857,0.060203,-0.65221,0.21785,-0.12694,-0.2305,-0.5312,0.008732,0.41751,0.433439,0.269108,-0.02773,0.01398,18.56,0
699,-1.47821,1.509004,0.144307,-0.04549,-0.32604,-0.94829,0.189616,0.786155,-0.98496,-0.21619,0.973873,1.093279,0.327723,1.007595,-0.26719,0.285097,-0.23367,0.215461,0.258797,0.044163,0.136137,0.265461,-0.07376,0.368259,-0.19645,0.260226,0.216157,0.087036,23.43,0
699,-0.31214,0.505151,1.142142,-1.04457,-0.61484,0.099766,-1.14545,-2.42142,-0.29153,-1.16756,1.493843,0.738858,-1.27392,0.939399,0.207502,0.783364,-0.41612,-0.36454,-1.20204,0.457138,-1.2993,0.116915,0.075856,0.228515,0.394114,0.798886,-0.02617,0.205294,15.38,0
701,-1.13479,0.212014,0.145122,-1.94592,1.340026,4.555722,-1.28657,-1.54986,0.335743,-1.63755,-0.87862,0.343477,-0.46077,-0.16598,-0.85898,0.670383,-0.52685,-0.09517,-0.06795,0.612901,-1.49745,-0.31259,-0.31194,1.070196,-0.08975,0.775456,0.022207,0.003937,171.32,0
702,-0.64844,0.687488,0.816517,-0.07566,0.318651,0.731319,1.21084,0.095917,-0.63523,-0.41326,0.514316,0.295632,-0.1018,0.307406,-0.01502,0.534861,-1.03023,0.364003,-0.77337,-0.17516,0.161746,0.43392,-0.17027,-0.84817,0.366475,-0.3705,-0.04713,-0.05618,143.9,0
704,-0.18027,0.346061,1.080077,0.314034,0.6996,0.1941,0.582838,-0.12021,0.258828,-0.17429,-2.17266,-1.04815,-1.03075,-0.14841,0.157324,-0.27579,-0.26884,0.1427,1.559059,0.138961,-0.23514,-0.44664,-0.17373,-1.00385,-0.35703,0.324307,-0.04803,-0.07853,24.38,0
704,-1.24685,0.577702,1.790394,0.621528,0.847138,-0.63092,0.271991,-0.27862,-0.30508,0.053069,0.15699,-0.4001,-0.29025,-0.51426,1.915882,-0.3834,0.593952,-0.47747,0.700583,-0.1589,-0.29342,-0.60796,-0.37092,0.06199,-0.18787,0.249143,-0.38132,-0.14835,1.29,0
705,-0.59053,0.75603,1.620537,-0.10964,0.062481,-0.31083,0.386568,0.279559,-0.49183,-0.14635,1.506716,0.190271,-1.25001,0.611937,0.514226,0.094562,-0.22422,-0.22815,-0.12382,0.028391,-0.13855,-0.43045,0.059278,0.172907,-0.35748,0.074625,0.266242,0.109266,4.99,0
705,1.205846,0.17272,-0.64327,1.514712,2.162044,4.067599,-0.62064,0.997023,-0.41081,0.583208,-0.65835,0.003501,-0.15354,0.034306,-0.44435,0.603086,-0.73847,-0.2335,-0.21049,-0.04437,-0.34235,-1.03251,0.048986,0.971533,0.534093,-0.16469,0.010943,0.020109,6.55,0
705,1.229676,-0.19167,0.317611,1.239858,-0.03713,1.027669,-0.55493,0.373684,1.263856,-0.19227,-2.43716,-0.83464,-1.92608,-0.08815,-0.38855,-0.32146,0.042519,-0.19456,0.287097,-0.29491,-0.20394,-0.28441,-0.21434,-1.35905,0.73699,-0.16344,0.059944,0.002896,1,0
707,0.105487,0.958258,0.326456,0.853405,1.149561,0.422857,0.799894,-0.02223,-0.76085,-0.04919,-1.27154,0.225188,1.364054,0.201881,1.253894,-0.24248,-0.42954,-0.50796,1.018311,0.120702,-0.30649,-0.84125,0.270273,-1.36956,-1.3124,-0.81908,0.289588,0.248564,25,0
708,-0.56056,0.971554,1.777748,-0.3173,0.486242,-0.04258,0.970412,-0.25322,-0.28353,0.522972,1.848936,0.94352,0.610563,-0.26655,0.397194,-0.11577,-0.62504,-0.46618,-0.08108,0.392181,-0.27508,-0.27889,-0.07975,0.016083,-0.27272,0.029182,0.06624,-0.2767,9.87,0
710,1.408027,-0.33187,-0.31379,-0.84911,-0.36162,-0.86377,-0.07646,-0.28332,-1.49448,0.830413,1.288182,0.32614,0.779445,0.157626,-0.32664,0.989968,-0.00328,-1.07842,1.042453,0.154036,0.234797,0.584994,-0.23584,0.072392,0.826615,-0.08564,-0.03082,-0.00809,25,0
711,-0.43135,1.027694,2.670816,2.084787,-0.27457,0.286856,0.15211,0.200872,-0.59651,0.022224,-0.99367,0.244681,0.711846,-0.66697,-0.60027,0.480204,-0.43858,-0.11947,-0.68154,-0.05789,0.001241,0.15417,-0.14153,0.38461,-0.14713,-0.0871,0.101117,0.077944,0,0
711,1.277185,-0.20893,-1.06672,-0.33264,1.960141,3.547407,-0.60076,0.866635,0.34406,-0.13321,-0.45034,0.256572,-0.16634,0.089506,-0.01332,0.048265,-0.46272,-0.25749,0.58978,0.009484,-0.28306,-0.79984,-0.02636,1.033467,0.608715,0.284133,-0.02154,0.006863,12.15,0
711,1.341534,-0.0668,-0.11884,-0.45503,-0.0305,-0.17239,-0.18221,0.01136,0.138976,-0.00604,0.360217,0.278034,-0.22112,0.449953,0.569548,0.813607,-0.95382,0.432459,0.804395,-0.05236,-0.14132,-0.43709,-0.10372,-0.77723,0.352175,1.016759,-0.09174,-0.01958,0.77,0
713,-0.35958,1.027876,1.258045,0.079272,-0.09482,-0.9914,0.679539,-0.01821,-0.24315,-0.49087,-0.38696,-0.63065,-0.91242,-0.22279,1.007731,0.433002,0.06681,-0.00797,-0.087,0.071119,-0.26928,-0.77435,0.022869,0.304709,-0.19119,0.074968,0.235162,0.09686,13.98,0
713,-0.58612,0.575229,2.243511,0.383733,-0.54045,0.099953,0.187426,0.254016,0.538352,-0.71362,-0.6273,0.141772,-0.66031,-0.42278,-0.33519,-0.0014,-0.1833,-0.51061,-1.50129,-0.3065,0.084503,0.345637,0.004146,0.365041,-0.31867,-0.61821,-0.00238,0.060253,33.99,0
714,1.174748,0.214066,0.349599,0.921342,-0.16051,-0.31919,0.012183,-0.01938,-0.18779,0.147885,1.018719,0.874395,0.189926,0.464966,0.352939,0.502401,-0.88375,0.436112,0.054957,-0.06271,-0.03038,-0.13795,-0.08297,-0.05793,0.531052,-0.45818,0.017021,0.016661,24.95,0
714,1.176705,0.21408,0.52325,0.445982,-0.16003,-0.1775,-0.06387,0.033394,-0.34357,0.035117,1.843666,1.583086,1.039214,0.299041,0.492446,0.168323,-0.44343,-0.59711,-0.19238,-0.06264,-0.16926,-0.44957,0.144173,0.035303,0.14313,0.104272,-0.01081,0.007033,0.89,0
715,1.09082,-0.16703,0.350139,0.69574,-0.3784,-0.16818,-0.03525,0.005667,0.191769,-0.05908,0.770001,1.154011,0.132769,0.084616,-0.89916,0.010712,-0.34865,-0.1193,0.612346,0.042476,-0.16193,-0.45266,-0.09834,0.050589,0.451644,0.26464,-0.03734,0.010801,69.97,0
716,-1.28853,0.340985,-0.07736,0.131838,1.883661,-1.45745,0.541816,-0.35574,-0.04746,0.290839,-1.3705,-0.15992,0.124387,0.246107,0.059743,0.165774,-0.96546,-0.07766,-0.48826,-0.53634,-0.00126,0.364955,-0.47245,-0.40123,-0.56544,-0.59638,0.245381,0.292162,8.99,0
717,-2.32174,1.980138,1.511569,0.726999,0.222085,0.985393,-0.68594,-5.49902,0.599676,1.382782,0.198374,0.519267,0.684928,-0.58498,1.686698,-0.69492,0.069118,-0.48939,0.351123,-0.97035,4.406196,-1.49157,0.682053,-0.0148,-0.60437,-0.63866,-0.76122,-0.29915,5,0
718,-0.41788,0.713747,1.119375,-0.16382,0.384231,0.476158,0.415452,0.262647,0.050946,-0.2662,-0.40949,0.178357,-0.56158,-0.07322,-1.2145,0.06032,-0.55087,0.560708,1.059088,0.090697,-0.04973,0.140058,-0.32953,-0.78578,-0.02725,0.418979,0.348954,0.177725,9.99,0
718,1.279896,0.151747,0.27845,0.518439,-0.32021,-0.72513,0.004643,-0.1281,0.205189,-0.04395,-0.80419,-0.24057,-0.43453,0.377981,1.161205,0.488395,-0.55596,-0.27541,0.072023,-0.11517,-0.29517,-0.90885,0.078185,-0.14248,0.252751,0.127479,-0.03664,0.013506,9.48,0
718,0.325401,-2.50987,0.614651,-0.17464,-1.74727,1.067329,-0.85732,0.432395,0.010094,0.286616,1.127427,-0.04955,-1.29824,-0.29842,-0.67304,0.466068,1.091748,-1.6997,0.342444,0.844358,0.372382,0.178948,-0.33299,-0.25695,-0.00642,-0.24725,-0.01169,0.085306,467.74,0
719,-1.31346,1.46209,-0.1524,-1.60142,2.990005,3.359167,1.064518,-0.22278,1.392679,2.486162,0.578131,-0.75053,-0.22205,-1.75883,1.351511,0.162747,-1.06631,0.084195,0.162813,1.156744,-0.68234,-0.98638,-0.16063,0.914677,0.087702,-0.06933,-0.45895,-0.69366,8.96,0
719,-0.51108,0.272986,1.513887,-0.42139,-0.20449,0.125078,0.538833,0.139003,-1.56816,0.16649,0.860352,0.796013,0.087344,-0.04052,-1.70762,-1.92459,0.041955,0.886158,-1.53154,-0.53858,-0.25209,-0.18139,0.033995,0.174691,-0.24057,-0.56996,0.166777,0.145383,51.45,0
720,1.130922,0.246743,0.554945,0.996969,-0.22963,-0.21943,-0.05993,0.078975,-0.23494,0.118616,1.750274,1.108644,-0.01624,0.551731,0.548224,0.013697,-0.37814,-0.19743,-0.51932,-0.16024,0.040279,0.143724,0.020678,0.207712,0.414216,-0.43915,0.035829,0.014356,5,0
721,-3.56331,3.03083,1.018811,-2.43501,-0.05096,-0.8971,1.693126,-1.38986,4.031212,6.136443,2.447101,0.23701,-0.29222,-2.5914,0.267213,-0.20385,-1.78238,-0.41334,-0.96929,2.478302,-0.83879,-0.21411,-0.09577,0.510644,0.212094,0.466986,-0.27253,-1.10737,1.46,0
721,-0.99528,1.376187,2.49266,2.839674,-0.48587,0.954722,-0.22128,0.482263,-0.1777,1.231993,-0.75358,-0.38892,-0.38396,-0.45469,0.781019,-0.4442,0.509196,-0.25377,0.533453,0.447304,-0.08742,0.217634,-0.04632,0.070033,-0.2194,0.246181,0.646233,0.312482,5,0
722,-1.13341,-0.01886,1.343241,2.017042,-3.02024,2.609574,3.440475,-0.40531,-0.82771,0.02582,0.512896,-0.07496,0.032208,-0.50123,-0.6408,1.165173,-1.16464,0.947211,-0.55414,0.130852,0.172581,0.823046,0.384323,0.033909,-0.28425,-0.01039,0.173988,-0.2645,767.7,0
722,1.189777,-0.92278,0.309246,-0.82373,-0.95351,-0.06607,-0.7563,0.19565,-0.74378,0.746914,1.133541,-0.81116,-1.63214,0.41245,0.564303,1.317345,0.240314,-1.19807,0.659496,0.104017,-0.01227,-0.41783,0.063193,-0.3662,0.084168,-0.44998,-0.00363,0.015684,87.47,0
723,1.169117,-2.01965,1.502811,-0.66484,-2.64152,0.27036,-1.82867,0.230067,-0.13112,0.97876,-1.65312,-0.70457,-0.54005,-1.45783,-1.93419,-1.13042,1.384136,-0.10146,0.388549,-0.17858,-0.24841,-0.1526,-0.09713,0.409142,0.317889,-0.09137,0.083791,0.050977,131.95,0
723,-2.24057,0.466023,1.566136,1.15849,-1.62013,0.743998,0.225636,0.72014,0.101541,-0.57369,-0.83903,-0.3308,-0.86528,0.23113,1.288995,-0.08914,0.400883,0.061178,0.202225,-0.42373,0.048145,0.310025,0.109136,0.072415,0.178581,-0.28359,-0.55909,-0.28675,179.84,0
725,-0.53491,0.550684,4.017561,3.254904,-0.91956,1.644716,-0.63829,0.432396,0.000158,0.501195,0.446254,1.052726,0.451786,-1.40275,-1.87015,-0.61917,0.436713,0.612061,1.522573,0.247874,0.147772,1.096225,-0.41607,0.628186,0.10629,0.474381,0.01926,-0.12613,0.76,0
726,-0.39367,1.030889,1.295537,-0.04592,0.026069,-0.65829,0.599278,0.098848,-0.58518,-0.3344,1.40405,0.35408,-0.44099,-0.13761,0.24609,0.603228,-0.21644,0.41824,0.200964,0.107735,-0.21413,-0.61646,-0.00749,0.264323,-0.204,0.055965,0.236596,0.087496,9.44,0
726,-0.48477,0.871049,0.012455,-1.30137,2.523228,3.40166,0.341356,0.723835,-0.18628,0.264361,-0.06679,-0.33057,-0.08383,0.011824,1.086677,0.425789,-1.00453,0.055467,0.360012,0.415819,-0.36479,-0.89862,-0.08078,0.979549,-0.00994,0.062785,0.213169,-0.05143,8.99,0
728,-0.94564,0.80918,1.820576,-0.49443,0.493423,-0.8393,0.650602,0.076633,-0.84103,-0.87071,1.351811,0.426,-0.32939,-0.16104,-0.14219,0.83437,-0.44808,0.33947,-0.39662,-0.00964,-0.1676,-0.72077,-0.15272,0.268791,0.193234,-0.00657,-0.02196,0.066473,4.49,0
729,-0.83713,0.826759,2.510236,1.445093,-0.33773,1.481387,-0.24601,-1.51087,0.871063,0.266695,0.722411,0.911076,-1.22519,-0.80663,-2.00401,-1.62986,0.919443,-0.56778,1.496021,-0.29178,1.190468,-0.74777,0.147556,0.190921,-0.5024,-0.52272,-0.15582,-0.29126,13.94,0
729,1.290906,0.139286,-0.44559,0.130959,0.630238,0.688706,-0.19553,0.246894,0.032286,-0.12742,0.144479,-0.07011,-0.53161,0.023984,0.876738,0.931557,-0.55152,0.428628,0.390732,-0.10626,-0.33282,-0.99983,-0.05598,-1.77692,0.311471,0.217043,-0.01896,-0.00232,1.98,0
730,-3.45767,-2.9588,1.397515,-0.39549,-0.18626,-0.40701,0.38498,0.229338,0.836471,-0.5476,0.447671,0.298204,-0.83507,-0.31072,-0.74576,0.852458,-0.74816,0.49648,-0.06674,0.643696,-0.02604,-0.21913,0.619353,0.057858,0.162335,0.86962,0.304378,0.625509,500,0
730,1.126916,0.083558,0.404825,1.284924,-0.18692,0.118167,-0.11646,0.197992,0.205096,0.079162,0.964341,0.608312,-1.36069,0.489362,-0.66896,-0.47256,0.077136,-0.34202,-0.06843,-0.25841,-0.06525,-0.03667,-0.05842,0.007197,0.595839,-0.32594,0.029127,0.002863,5.45,0
731,1.225521,0.205459,0.456404,1.357211,-0.16595,-0.13466,-0.00595,-0.09952,0.405862,-0.14759,-1.17418,0.822942,0.979954,-0.37007,-0.52645,-0.29674,-0.24876,-0.34042,0.157135,-0.07367,-0.0827,0.060647,-0.20178,-0.09179,0.843104,-0.24219,0.043238,0.019201,9.95,0
734,1.215176,0.337917,0.287224,0.638964,-0.14827,-0.59377,0.034927,-0.08772,-0.03172,-0.33813,0.223262,0.532967,0.60625,-0.33904,1.301854,0.167216,0.250154,-0.79737,-0.55915,-0.08869,-0.25593,-0.68229,0.154842,0.044834,0.157157,0.122874,-0.0038,0.028114,0.89,0
734,-0.7339,0.767841,1.854428,-0.57762,0.324299,-0.3688,0.606837,0.181425,-0.73969,-0.62888,1.553377,0.656207,-0.44245,0.437824,-0.02262,0.31982,-0.53811,-0.40517,-0.79676,-0.14516,-0.07799,-0.36579,-0.02279,0.19437,-0.29761,-0.05739,0.044718,0.093392,0.89,0
734,-2.27144,0.825718,1.384313,-0.11811,-1.07091,0.408182,-0.15498,0.596748,0.347214,0.403729,1.174761,0.336724,-0.69033,0.186246,0.923305,0.641066,-0.42879,0.444999,-0.32864,-0.40942,0.134133,0.644519,0.157529,0.030801,-0.37702,0.291299,-0.18693,0.216214,94.65,0
735,-2.6474,2.245069,2.369673,2.293448,-0.84409,0.291524,0.008385,-0.00021,1.321319,3.982227,-0.39593,-1.2446,-0.83133,-1.10287,2.24529,0.27571,-0.51312,0.754916,0.179465,1.355069,-0.2144,0.643305,-0.1427,0.336224,0.431444,0.411999,1.012232,0.374644,10.38,0
735,-1.24732,0.672032,3.536527,3.293509,-0.79692,1.83151,-0.91306,0.497591,0.440543,0.54614,-1.28203,0.421282,0.492437,-1.50252,-0.86869,-0.99344,0.968649,-0.26709,0.97441,-0.0239,0.195893,1.012281,-0.40607,0.18449,0.058358,0.513193,-0.31866,0.143312,15.15,0
736,1.444837,-1.24531,0.776082,-1.49173,-1.76542,-0.27093,-1.44354,0.108861,-1.65799,1.593055,0.749748,-0.78957,-0.41319,-0.1462,0.262221,0.250236,0.058444,0.870927,0.065363,-0.33326,-0.21191,-0.33608,0.071196,-0.05518,0.134178,-0.29177,0.043139,0.018885,25.3,0
737,-2.14553,0.583446,1.239023,0.322204,0.674411,-0.71482,0.189104,-0.0375,-0.20168,0.604833,1.248015,0.077038,-0.49492,-0.31489,0.878715,0.416427,-0.09985,0.560751,1.160961,-0.21296,-0.4026,-0.71554,-0.00056,-0.03237,0.183831,0.232982,-0.03745,0.338922,1.98,0
737,-0.30885,0.105384,1.101975,-1.89745,-0.20123,-0.70117,0.317307,-0.01901,-1.51691,0.200591,0.737739,-0.71858,-0.74252,0.128828,-0.65199,1.477831,-0.31712,-0.58651,0.354758,0.038848,0.364867,0.824247,-0.20516,-0.00357,-0.12503,-0.33366,0.095643,0.125836,25.85,0
738,0.82841,-1.01554,0.494973,0.132272,-0.63777,0.744833,-0.38634,0.130129,1.05698,-0.6295,-1.2272,1.004239,1.39307,-0.7823,-0.08839,-0.1597,0.006421,-0.87941,0.396872,0.432138,-0.12759,-0.48787,-0.21128,-0.76602,0.156877,1.005284,-0.05048,0.040687,220.28,0
739,1.182742,0.235351,0.389091,0.638299,-0.47963,-0.87741,-0.04561,-0.0345,-0.14247,-0.09861,1.702246,0.641147,-0.55078,0.054062,0.451846,0.647624,-0.1443,0.21228,0.016342,-0.1017,-0.22514,-0.73824,0.142697,0.477843,0.133592,0.06568,-0.03248,0.022722,9.99,0
741,0.944362,-1.73183,-0.13058,-1.17228,-1.5414,-0.90977,-0.28944,-0.33973,-2.48214,1.488605,1.538651,0.250112,1.072277,-0.00812,-0.39929,-0.50507,0.406668,0.199019,-0.03659,0.284755,0.038366,-0.13034,-0.2727,0.55777,0.424493,-0.20737,-0.04263,0.054531,294.95,0
741,-1.46049,1.072256,1.525621,0.122964,-0.87479,-0.3825,0.025338,0.353055,0.923318,0.274842,-1.11968,-0.39501,-1.06948,-0.307,-0.00381,-0.09909,-0.00428,0.099417,0.0407,0.194302,0.037687,0.534206,-0.21809,0.429192,-0.06867,0.428325,0.159005,0.040868,29.99,0
741,-1.64498,1.185169,0.84653,-1.17437,1.845442,4.786769,-1.38891,-2.13296,0.587086,-0.04787,-0.58028,0.046105,-0.23529,-0.49516,0.218982,0.289038,-0.45999,0.411649,0.498097,-0.35857,2.849081,-1.32219,0.096048,0.979467,0.434882,0.380888,0.296508,-0.06983,8.12,0
742,1.304437,-0.70985,-0.1124,-2.20791,-0.3553,0.170636,-0.51852,0.050055,2.470382,-1.72897,-1.37572,1.016005,0.801418,-0.36006,1.379383,-1.11899,-0.0555,0.131747,1.366284,-0.01265,0.065871,0.610271,-0.37516,-1.22972,0.948828,-0.48536,0.111789,0.012819,25.95,0
742,-1.63821,0.395044,1.48721,-0.53668,1.691993,-0.61051,0.479928,-0.20945,-0.16153,-0.35854,-0.46891,0.046148,0.792222,-0.88259,0.87815,0.432647,-0.36027,-0.57763,-0.74866,-0.11869,-0.40507,-0.8006,-0.50108,-0.65414,0.249438,0.058013,-0.02646,-0.11242,11.98,0
742,1.003736,-0.12449,0.550524,0.707663,0.114724,1.142201,-0.31282,0.418347,0.369756,-0.40007,0.648682,1.144898,0.18418,0.003001,0.816542,-1.65989,1.335519,-2.80656,-1.46138,-0.2255,-0.08094,0.095345,0.167729,-0.5942,0.103796,0.375503,0.050058,0.003841,16.5,0
742,-0.99281,0.536906,2.956973,-0.60731,-0.09323,0.439162,0.330776,0.138238,0.111927,-0.67684,1.342655,1.239055,0.41183,-0.72013,-1.04108,0.133815,-0.54007,-0.31849,-0.94508,-0.06914,0.017587,0.299998,-0.29804,0.26649,0.153734,0.146583,-0.24726,-0.17166,11.5,0
743,-0.93639,0.13892,1.303001,1.153908,0.6345,0.247587,1.882409,-1.23072,0.65194,1.898852,1.671097,-0.29811,-1.58121,-0.57137,0.169863,-1.33115,-0.20939,-0.21933,0.843539,-0.12526,-0.18066,0.824549,-0.39554,0.248364,-0.78032,-0.45167,-0.90605,-0.68216,153,0
744,0.846466,-0.64816,0.909723,1.278921,-0.84806,0.723489,-0.70653,0.453813,0.762523,0.042507,0.575006,-0.06075,-1.92685,0.370817,0.393514,0.394828,-0.39498,0.626959,-0.45927,-0.00231,0.238578,0.464747,-0.20427,-0.32727,0.330811,-0.21759,0.041951,0.037855,138,0
744,-3.59002,-2.61235,2.32292,-1.83967,2.876835,-2.92906,-1.62205,-0.73885,3.21228,-0.01052,-0.53857,0.451516,-0.63596,-1.28804,0.133764,-0.2588,-0.96107,-0.26028,-0.55707,-1.73081,-0.75439,0.160377,-1.92065,0.57934,-0.11711,-1.09665,0.639569,-0.8027,0.1,0
745,1.199499,0.258133,0.397414,0.631901,-0.4772,-0.88218,-0.06183,-0.02833,-0.13101,-0.09253,1.690372,0.604147,-0.62123,0.065803,0.458311,0.649708,-0.14062,0.21895,0.019586,-0.12384,-0.2312,-0.73929,0.151192,0.47551,0.134455,0.066839,-0.03128,0.021059,1.29,0
746,1.288449,-0.61335,0.347904,-0.7537,-0.95827,-0.5291,-0.49548,-0.05033,-1.08996,0.806519,0.972358,0.441531,0.174387,0.315133,0.306833,-0.81918,-0.43086,1.228406,-0.22857,-0.37829,-0.68287,-1.684,0.222906,-0.02229,-0.13825,0.638711,-0.06639,0.009724,47.9,0
747,1.149141,0.124643,0.380289,1.407004,-0.22664,-0.19643,0.023824,0.028639,0.411972,-0.10466,-0.67376,0.10141,-0.93548,0.227885,-0.00457,-0.68432,0.309873,-0.87775,-0.36476,-0.22601,-0.10636,-0.12649,-0.05915,0.073205,0.633099,-0.31094,0.033139,0.015666,16.18,0
748,1.094987,-0.16297,0.497779,0.711234,-0.79121,-0.94677,-0.02605,-0.09211,0.373153,-0.068,-0.52497,-0.55597,-1.45687,0.563417,1.242938,0.447401,-0.32677,-0.32337,-0.11771,-0.04296,-0.27924,-1.08135,0.13134,0.325433,0.047068,0.030939,-0.05023,0.032226,82.39,0
749,0.658271,-0.99279,-0.35272,0.083443,-0.58516,-0.87912,0.642851,-0.32925,0.095398,-0.37502,-0.57434,0.102663,0.068239,0.440428,1.074741,0.391991,-0.38711,-0.77964,0.429315,0.648295,-0.34956,-1.86685,-0.08042,-0.10685,-0.11152,0.540887,-0.16166,0.063193,354.85,0
